Gene ID	Control1	Control2	Control3	shRNA1	shRNA2	shRNA3	shRNA1_FC	shRNA2_FC	shRNA_3_FC																												
Pik3c2a	4.95041	4.51407	4.23494	4.62863	4.59655	4.17013	4.53939	5.22174	5.32273																												
Pik3c2b	3.88353	4.17111	3.62139	3.10163	3.03641	3.30496	3.29764	3.99708	3.36521																												
Pik3c2g	0.00993547	0.0514599	0.00847008	0.0300231	0.00814432	0.01477	0.0116872	0.0347694	0.0140856																												
Pik3c3	13.4633	13.3708	13.2507	13.6258	13.5932	12.5757	12.5489	13.4204	14.2501																												
Pik3ca	9.89608	9.96228	9.44792	8.67891	9.25472	8.68654	9.02387	10.0555	9.46605																												
Pik3cb	7.28063	7.43486	7.28761	8.28786	7.53733	7.99391	7.94029	7.05441	7.2565																												
Pik3cd	4.75509	4.55468	4.60773	4.54508	4.77664	3.76655	3.81288	5.45029	4.55105																												
Pik3cg	0.507888	0.493072	0.582949	0.623984	0.989468	0.566237	0.599532	1.07718	0.915126																												
Pik3ip1	12.8528	10.5074	10.4661	14.6634	14.7064	16.2473	14.5287	11.3768	13.1814																												
Pik3r1	18.1346	20.9746	18.0349	17.508	19.5088	18.1343	18.9263	18.6543	18.4199																												
Pik3r2	32.4092	31.7421	35.5216	35.6071	35.7023	36.6569	36.2555	36.6458	36.9512																												
Pik3r3	10.1811	10.8218	9.25176	10.894	10.8869	11.6626	11.0427	11.6744	10.4213																												
Pik3r4	6.29648	6.80224	6.54068	6.56642	6.17154	5.82101	6.01364	6.74382	6.4383																												
Pik3r5	0.36152	0.383432	0.32532	0.485537	0.650316	0.464056	0.461386	0.755567	0.419805																												
Pik3r6	0.551562	0.396774	0.446613	0.389067	0.66694	0.424629	0.347545	0.458272	0.591894																												
Pikfyve	5.97075	5.50167	5.59669	5.87251	5.6373	5.20714	5.67094	5.77801	5.80878																												
Pilra	0	0	0	0	0	0.29767	0	0.211632	0.179189																												
Pilrb1	0	0	0	0	0.0136098	0	0	0.0216964	0																												
Pilrb2	0	0	0	0	0.00704354	0	0	0.0225146	0																												
Pim1	0.719588	1.26381	0.681032	0.995119	2.88474	1.22939	0.747976	1.46685	1.14319																												
Pim2	15.0555	14.2925	12.673	15.0725	14.137	14.5882	14.3034	13.0196	12.6979																												
Pim3	6.97191	9.51028	8.11288	6.74602	7.89797	8.6082	9.79403	10.5679	9.05855																												
Pin1	10.6213	10.2727	11.5259	10.9279	11.6248	11.8355	10.7437	10.5315	9.78251																												
Pin1rt1	1.92211	1.90748	1.65526	1.78	1.67174	1.74934	2.29024	2.1409	2.03675																												
Pin4	3.31293	4.5151	3.81408	4.00553	3.45176	2.86364	2.66563	2.80649	4.21401																												
Pinc	0	0	0	0	0	0	0	0	0																												
Pink1	100.678	131.57	123.317	104.437	105.756	114.017	106.864	114.188	110.397																												
Pinlyp	0	0	0	0	0	0	0	0	0																												
Pinx1	2.46754	2.83702	3.31867	3.28738	3.40224	3.76087	4.00958	3.2154	2.90499																												
Pip	0	0	0	0	0	0	0	0	0																												
Pip4k2a	26.4513	30.9384	28.1372	25.0449	26.6421	28.1888	25.4026	27.1874	28.137																												
Pip4k2b	31.1245	30.2086	32.9528	32.4229	31.9086	31.7452	32.1812	32.8535	30.0928																												
Pip4k2c	39.2301	41.0587	46.8632	34.6147	38.2922	36.8751	37.8032	41.7403	42.6823																												
Pip5k1a	25.7685	23.5091	26.6818	26.8948	24.1945	25.9185	26.4726	23.8326	28.1557																												
Pip5k1b	29.1944	23.7466	24.8478	26.8537	26.6777	29.0143	28.0146	23.3971	25.3542																												
Pip5k1c	61.0296	62.3609	62.5377	58.9085	56.8972	56.7467	56.1022	57.8379	55.623																												
Pip5kl1	0.745207	0.734547	0.772511	0.588915	0.398569	0.229794	0.787455	0.735583	0.804359																												
Pipox	0.236713	0.379595	0.313647	0.238868	0.301937	0.46665	0.295275	0.413607	0.296895																												
Pir	1.79902	1.91502	2.18518	2.08399	2.34593	2.09233	1.93055	2.00918	2.62955																												
Pira1	0	0	0	0	0	0	0	0	0																												
Pira11	0	0.00367517	0.0217362	0.0159924	0.165344	0.00708385	0.0072094	0	0																												
Pira2	0	0	0	0	0.129559	0	0	0.0167766	0.0105702																												
Pira4	0	0.00377758	0.00391801	0.0422483	0	0	0.0332089	0	0																												
Pira6	0	0	0	0	0	0	0	0	0.0106553																												
Pira6	0	0.020279	0.0251346	0.0297922	0.140025	0.00498523	0	0.0128884	0.0333087																												
Pira7	0	0	0	0	0	0	0	0	0																												
Pirb	0	0.14727	0.0800221	0.0762652	0.792056	0.0840598	0.111886	0.206459	0.227608																												
Pirt	0.207394	0.962799	0.47978	0.328452	0.206455	0.210525	0.235977	0.492287	0.217527																												
Pisd	19.9581	20.0706	21.5523	18.4033	19.2752	20.3981	19.5302	17.9991	20.185																												
Pisd-ps1	7.27477	8.29341	7.69957	6.49433	5.23631	6.56194	6.99346	7.44051	7.2437																												
Pisd-ps2	2.66192	2.9389	2.26673	2.5096	1.86927	2.48885	2.34582	2.45057	2.39101																												
Pisd-ps3	38.9808	53.9835	43.1159	34.3926	28.9374	36.609	44.8373	42.6355	40.4806																												
Pithd1	31.1226	35.7743	34.5531	31.8373	33.8306	31.7365	31.1276	35.4341	32.6275																												
Pitpna	67.8656	80.0318	74.4744	68.0686	68.6554	71.0545	67.509	78.1638	70.9466																												
Pitpnb	34.1526	32.9651	34.1787	31.9006	33.6657	33.5266	33.2602	32.494	34.1284																												
Pitpnc1	17.8785	16.6959	14.2916	17.5633	16.1562	17.0741	18.0489	15.753	16.2089																												
Pitpnm1	22.1394	24.4463	24.044	23.3428	23.4295	18.933	23.1794	21.845	20.6309																												
Pitpnm2	40.721	25.9108	23.9713	46.1543	36.5934	43.2241	43.359	28.8949	32.0986																												
Pitpnm2os1	0.0291447	0	0	0	0	0	0.0272557	0	0																												
Pitpnm3	5.59162	6.51388	6.14891	5.53877	5.52858	5.138	4.76534	5.91978	4.6641																												
Pitrm1	7.08578	7.79029	6.32438	6.2755	7.07153	6.74374	6.22381	6.58793	6.88575																												
Pitx1	0.0185026	0.0190835	0	0	0	0	0	0	0																												
Pitx2	0	0	0	0	0	0	0	0	0																												
Pitx3	0	0	0	0	0.028671	0	0.0326669	0	0																												
Piwil1	0.0111586	0.0805998	0.0285366	0.08993	0.0640302	0.0396602	0.0418448	0.0683299	0.0126066																												
Piwil2	0.257419	0.155733	0.181625	0.16092	0.211007	0.262973	0.233082	0.194165	0.230682																												
Piwil4	0	0.0352403	0.0145574	0	0.0140047	0	0	0	0																												
Pja1	68.413	65.9547	69.326	67.7819	65.7289	71.806	67.0249	67.0481	66.7143																												
Pja2	168.853	166.104	175.803	164.211	159.439	163.351	162.742	167.032	171.165																												
Pkd1	9.15659	6.404	6.35487	7.94648	7.35826	7.59986	9.54576	8.35564	8.81733																												
Pkd1l2	0.0116647	0.0120405	0.0198927	0	0.00478051	0	0	0.0153132	0.0197734																												
Pkd1l3	0	0	0	0	0	0	0	0	0																												
Pkd2	9.91933	9.67716	9.64582	9.29174	9.17797	9.55865	10.5481	9.7132	10.0572																												
Pkd2l1	0.147051	0.303434	0.159524	0.107765	0.10959	0.237514	0.0877028	0.0701532	0.0604048																												
Pkd2l2	0	0	0	0	0	0	0	0	0																												
Pkdcc	2.52818	2.58853	2.51603	2.9583	2.73846	3.05845	2.92085	2.80716	2.12569																												
Pkdrej	0.0855439	0.208132	0.140673	0.0922812	0.145242	0.108645	0.0630561	0.0962555	0.0207154																												
Pkhd1	0	0	0	0	0	0	0	0	0.0037274																												
Pkhd1l1	0.0133898	0.0103675	0.0285469	0.0404317	0.0329232	0.0277841	0.031416	0.0175816	0.0340511																												
Pkia	53.5573	40.3138	40.726	67.648	56.7427	64.142	65.0204	46.4703	49.0972																												
Pkib	0.605397	0.524667	0.392147	1.16205	0.935176	1.13801	0.979067	0.850197	0.787023																												
Pkig	49.5845	42.0156	38.7296	47.4194	50.3261	54.0957	49.1173	40.8087	43.4331																												
Pklr	0.0169173	0.0174502	0.028834	0	0	0.0200303	0.0158474	0.0147917	0																												
Pkm	258.664	280.416	270.233	260.211	256.412	273.331	249.209	277.632	247.133																												
Pkmyt1	0	0	0	0	0	0	0	0	0																												
Pkn1	6.75614	7.01064	6.49973	7.69666	7.26584	7.39492	7.29535	7.23604	7.10331																												
Pkn2	6.18444	5.41891	5.47522	5.51826	5.8036	5.19811	5.97131	5.94896	5.63342																												
Pkn3	0.259423	0.330592	0.247111	0.292224	0.525434	0.415992	0.271668	0.313208	0.27579																												
Pknox1	3.02258	3.46077	3.05434	2.93913	2.67543	2.85228	3.22255	3.08888	3.0948																												
Pknox2	8.77509	10.0476	7.93459	9.16541	8.46846	8.79774	8.21127	9.07948	7.44688																												
Pkp1	0	0	0	0	0	0.0115597	0	0	0.0110225																												
Pkp2	12.8678	11.3894	13.4479	11.752	12.0218	11.4606	13.6813	12.1055	15.5136																												
Pkp3	0.0473609	0.0162854	0.026909	0.0159121	0.0776547	0.0373885	0.0147909	0.0690238	0																												
Pkp4	51.1681	53.0815	54.6181	51.1875	52.9661	55.1626	51.3469	51.5512	53.6527																												
Pla1a	0.397417	0.433874	0.458062	0.400905	0.670888	0.165961	0.262555	0.53115	0.237539																												
Pla2g10	0	0	0	0.0679571	0.0551845	0.0397644	0.0314443	0	0																												
Pla2g10os	0	0	0.11123	0	0	0	0	0	0																												
Pla2g12a	9.80086	10.0385	9.53524	10.4165	10.3763	10.368	9.4762	9.35454	9.28023																												
Pla2g12b	0	0	0	0	0	0	0	0	0																												
Pla2g15	7.54391	7.73027	8.185	8.09014	9.931	7.27969	8.00109	8.4269	8.33261																												
Pla2g16	5.72815	7.54329	6.19967	7.27763	9.05165	8.79419	6.65251	7.91103	7.39337																												
Pla2g1b	0	0	0	0	0	0	0	0	0																												
Pla2g2a	0	0	0	0	0	0	0	0	0																												
Pla2g2c	0	0.0901898	0	0.118051	0.0956129	0.137929	0	0	0.098762																												
Pla2g2d	0.221455	0.124573	0.188693	0.203016	0.231087	0.238287	0.188507	0.158381	0.113667																												
Pla2g2e	0	0	0	0	0.0510487	0	0	0	0.0700846																												
Pla2g2f	2.2497	1.28481	1.0615	2.09952	1.98164	2.35506	2.22883	1.64167	1.55375																												
Pla2g3	0.360778	0.301254	0.292812	0.2771	0.140848	0.183066	0.273578	0.360504	0.291042																												
Pla2g4a	0.866008	1.10451	1.34193	1.06331	1.87174	1.28653	0.826123	1.33556	0.871433																												
Pla2g4b	0.293462	0.278816	0.605447	0.746203	0.473747	0.565464	0.812794	0.197115	0.470165																												
Pla2g4c	0.0525569	0.0542278	0.0335908	0	0.0323057	0.0622532	0.0616089	0.0229655	0																												
Pla2g4d	0	0	0.0115227	0.0136224	0	0	0	0.0236472	0.0305419																												
Pla2g4e	0.449701	0.595226	0.391712	0.728679	0.512875	0.637114	0.531678	0.581608	0.441823																												
Pla2g4f	0.0142565	0	0	0.014367	0	0.0168847	0	0	0																												
Pla2g5	0.163551	0.400946	0.820372	0.212126	0.326065	0.305031	0.196807	0.331214	0.290165																												
Pla2g6	3.22679	3.70037	3.71406	3.07025	2.62215	3.10227	2.81854	3.21828	2.75836																												
Pla2g7	74.1782	85.1273	84.5228	76.6646	82.6629	77.4655	74.2808	75.3565	71.8738																												
Pla2r1	0.0909408	0.0312898	0.056865	0.0427291	0.0546628	0.0359333	0.0511901	0.106118	0.0548111																												
Plaa	7.53733	7.85837	7.61499	7.66562	7.87054	7.62051	7.78398	8.07633	7.83056																												
Plac1	0	0	0	0	0	0	0	0	0.052981																												
Plac8	0	0.331706	0.137123	1.96672	8.94496	3.32226	0.149907	4.35169	1.27176																												
Plac8l1	0	0	0.0607786	0	0	0	0	0.0622408	0																												
Plac9a	0.339326	0.204252	0.647806	0	0.91309	0.853533	0.195337	0	0.0969433																												
Plac9a	0.619144	0.493252	0.700502	0.277885	1.25919	1.06064	0.230368	0	0																												
Plac9a	1.73659	3.07151	1.78753	1.63755	1.52417	3.75284	2.02941	1.6527	1.63806																												
Plac9b	0.243646	0.299126	0.549202	0.379186	0.308632	0.252708	0.251091	0.356381	0.274455																												
Plac9b	0.353996	0.332922	0.813963	0.493656	0.402171	0.513933	0.429733	0.46775	0.595227																												
Plac9b	0.59161	0.408089	0.881557	0.50712	0.397148	0.624552	0.579271	0.665002	0.675326																												
Plag1	0.509209	0.55469	0.651175	0.455895	0.55654	0.391088	0.69856	0.53627	0.724505																												
Plagl1	1.70345	1.86047	1.60743	1.44902	1.31497	1.25438	1.31067	1.6063	1.36418																												
Plagl2	1.62376	1.31081	1.50777	1.88617	1.71314	1.90532	1.69633	1.72328	1.46238																												
Plat	10.8308	8.3739	10.1723	10.8652	11.6884	11.0481	11.0972	10.2336	11.3854																												
Plau	0.853541	1.68056	0.826475	0.860652	1.22465	1.07922	0.617632	1.39053	1.13911																												
Plaur	0.482209	0.283916	0.146632	0.173943	0.621457	0.488464	0.547189	0.511198	0.272041																												
Plb1	0.212164	0.220032	0.363685	0.869128	0.468182	0.921823	0.730114	0.256733	0.157482																												
Plbd1	0.0233775	0.0482082	0.0995788	0.188661	1.30344	0.0553203	0.0875184	0.224717	0.184753																												
Plbd2	15.015	16.3553	14.0777	14.2236	13.5789	13.7807	14.3164	14.7901	15.1425																												
Plcb1	36.4125	36.4038	36.8757	36.8788	34.7603	33.0729	35.8074	36.7344	35.6701																												
Plcb2	0.351833	0.318824	0.41702	0.432119	0.825432	0.335591	0.233387	0.675764	0.329672																												
Plcb3	3.14241	3.49791	4.05785	3.6843	4.62821	3.79653	3.52597	3.48827	3.4456																												
Plcb4	3.69506	5.86086	4.64817	2.45774	3.32313	3.39986	2.93689	4.58153	3.36381																												
Plcd1	1.8182	2.29613	2.14319	2.19257	2.13146	2.07228	1.75095	1.75317	1.82318																												
Plcd3	1.94379	2.30913	2.10852	1.67699	1.93154	1.79627	1.53164	2.30515	1.58016																												
Plcd4	5.69247	5.68123	6.37577	5.91662	5.62704	5.80643	5.18111	5.73408	5.81625																												
Plce1	1.0093	0.976784	1.47545	1.07952	1.47724	1.13251	0.95977	1.32909	1.04394																												
Plcg1	12.2222	10.7993	10.571	11.1126	10.6823	10.4697	10.9234	11.1853	10.8086																												
Plcg2	1.32607	0.821051	1.13047	1.25355	2.14894	1.67999	1.37725	1.87405	1.38298																												
Plch1	0.608566	0.764822	0.690855	0.634566	0.735014	0.476084	0.474223	0.672697	0.555628																												
Plch2	12.1762	12.8077	13.7558	11.5258	11.7588	10.45	11.2674	13.3354	13.2625																												
Plcl1	9.9012	8.38941	6.54813	9.4783	8.85592	10.0952	10.2715	8.08798	8.44007																												
Plcl2	16.5254	18.7991	21.0432	15.6307	16.7308	15.5423	14.6896	18.3959	16.7946																												
Plcxd1	1.51333	1.92245	1.49778	1.78312	1.39011	1.47887	1.83185	2.09858	1.42793																												
Plcxd2	2.70124	5.08554	2.30832	2.76103	2.58951	2.17184	2.21472	3.36625	1.90459																												
Plcxd3	2.47677	2.55357	2.42324	2.27616	2.31236	1.5376	1.60633	2.76412	2.43621																												
Plcz1	0.314322	0.518625	0.464205	0.401527	0.549789	0.396801	0.529704	0.402942	0.40224																												
Pld1	1.23775	1.6624	1.12756	1.24075	1.44216	1.45576	1.13931	1.70629	1.54058																												
Pld2	3.54919	3.97338	4.08338	3.6925	3.97434	3.86116	3.42502	4.01781	3.43311																												
Pld3	170.001	192.492	209.195	163.006	167.262	167.46	171.529	191.722	188.875																												
Pld4	3.45219	2.81393	3.97433	4.00014	9.14208	4.25024	3.53666	6.78775	5.47763																												
Pld5	0.557289	0.575446	0.974106	0.356162	0.636012	0.660156	0.508488	0.817756	0.384784																												
Pld6	0.21798	0.163002	0.202147	0.266115	0.179563	0.249659	0.196973	0.207321	0.178544																												
Pldi	0	0	0	0	0	0	0	0	0																												
Plec	8.68808	8.9519	8.56883	8.84377	8.03902	7.80511	8.27953	8.98117	8.25117																												
Plek	3.89415	4.04041	4.23827	4.85779	8.59698	4.50004	3.9611	7.16807	5.66523																												
Plek2	0.0611275	0.0629991	0.182198	0	0.0501284	0.108406	0.114309	0.0800766	0.0344928																												
